BranchID,EmployeeID,FirstName,Hiredate,LastName,ManagerID,Position
168,2513,Harold,2017-08-07,Carey,2921,Loan Officer
115,2514,Anthony,2017-09-18,Walker,null,Assistant Manager
290,2515,Ronald,2017-07-03,Newman,1795,Loan Officer
149,2516,William,2016-11-07,Edwards,null,Assistant Manager
120,2517,Breanna,2020-10-13,Mack,null,Assistant Manager
113,2518,William,2017-09-03,Thomas,2766,Financial Analyst
111,2519,Charles,2018-12-18,Reyes,1495,Teller
146,2520,Robert,2021-05-17,Fletcher,748,Loan Officer
211,2521,Shannon,2024-04-12,Brooks,55,Loan Officer
228,2522,Jennifer,2022-08-19,Garza,2884,Loan Officer
200,2523,Brandon,2022-03-29,Ferguson,1573,Customer Service Representative
101,2524,Bradley,2018-02-24,Jackson,2879,Financial Analyst
286,2525,Jackson,2023-08-01,Bartlett,null,Manager
130,2526,Kimberly,2017-05-29,Bradley,null,Assistant Manager
202,2527,Travis,2018-11-25,Schneider,null,Assistant Manager
262,2528,Maria,2022-11-12,Sullivan,408,Loan Officer
140,2529,Patricia,2019-05-12,Simmons,1966,Teller
262,2530,Billy,2017-09-26,Phillips,989,Customer Service Representative
132,2531,Jacob,2014-12-18,Flores,null,Assistant Manager
263,2532,Cody,2014-10-13,Cole,null,Manager
188,2533,Brandon,2021-01-25,Smith,null,Assistant Manager
286,2534,Corey,2016-02-21,Morgan,2160,Loan Officer
213,2535,April,2015-09-08,Bentley,274,Teller
284,2536,Kim,2021-08-22,Garner,670,Customer Service Representative
287,2537,Jennifer,2016-06-10,Smith,null,Assistant Manager
186,2538,Tammy,2022-01-28,Hicks,756,Financial Analyst
294,2539,Ann,2022-03-27,Collins,null,Assistant Manager
180,2540,Sherry,2017-03-30,Rodgers,null,Manager
251,2541,Donna,2017-10-12,Leon,1186,Customer Service Representative
219,2542,Gregg,2014-10-03,Krueger,1119,Loan Officer
116,2543,Jill,2020-08-14,Edwards,2342,Customer Service Representative
258,2544,Alexis,2017-10-31,Wood,22,Customer Service Representative
299,2545,John,2015-08-12,Martin,1780,Financial Analyst
221,2546,John,2018-12-20,Johnson,2050,Financial Analyst
217,2547,Judy,2016-02-12,Richards,1097,Loan Officer
240,2548,Nancy,2021-12-05,Valenzuela,1707,Teller
152,2549,Katherine,2018-12-28,Murphy,2688,Customer Service Representative
104,2550,Alexandra,2015-12-15,Hunt,514,Customer Service Representative
105,2551,Carrie,2014-09-15,Rodriguez,null,Assistant Manager
169,2552,Jeremy,2023-11-21,Lane,1310,Customer Service Representative
269,2553,Adrienne,2016-05-09,Brown,null,Manager
100,2554,Sherri,2021-09-16,Rubio,null,Assistant Manager
119,2555,Christy,2019-10-16,Hernandez,2059,Financial Analyst
135,2556,Melissa,2024-05-15,Leonard,1206,Customer Service Representative
230,2557,Crystal,2016-09-02,King,668,Teller
150,2558,Toni,2015-03-15,Coleman,1095,Loan Officer
243,2559,Brenda,2018-03-07,Terry,1801,Loan Officer
100,2560,Rebecca,2017-06-12,Simpson,2731,Loan Officer
217,2561,Brenda,2021-09-04,Jackson,null,Assistant Manager
185,2562,Joseph,2017-02-23,Hughes,1357,Loan Officer
174,2563,Samantha,2018-05-09,Andrews,334,Customer Service Representative
264,2564,Veronica,2020-08-05,Bullock,null,Assistant Manager
192,2565,Jacqueline,2022-10-24,Boyer,409,Loan Officer
266,2566,Rachel,2022-12-31,Wheeler,2668,Teller
200,2567,Daniel,2022-10-14,Adkins,794,Customer Service Representative
137,2568,Ashley,2021-09-22,Woodward,235,Teller
291,2569,Mark,2017-11-22,Moore,null,Manager
291,2570,Johnny,2023-07-02,Greene,1994,Financial Analyst
284,2571,Lauren,2017-09-07,Hall,90,Teller
108,2572,Christian,2024-03-27,Rhodes,635,Teller
242,2573,Christy,2015-07-07,Hernandez,159,Teller
175,2574,Stephanie,2018-05-20,Cooper,1991,Loan Officer
155,2575,Laura,2015-09-20,Brooks,1557,Financial Analyst
110,2576,Charles,2017-09-11,Adams,2747,Financial Analyst
230,2577,Eugene,2021-07-27,Woods,1864,Loan Officer
167,2578,Kyle,2021-12-04,Smith,null,Assistant Manager
105,2579,Shannon,2022-05-18,Franklin,null,Manager
210,2580,Jason,2015-02-15,Mason,392,Customer Service Representative
246,2581,Sean,2024-02-02,Moore,294,Loan Officer
279,2582,Melissa,2021-10-10,Armstrong,null,Assistant Manager
138,2583,Anna,2024-05-29,Green,null,Manager
160,2584,Haley,2022-01-03,Harper,2092,Loan Officer
182,2585,Kaitlyn,2022-07-01,Torres,2199,Teller
121,2586,Jennifer,2017-06-20,Villanueva,1429,Teller
138,2587,Cathy,2024-03-15,Koch,926,Financial Analyst
294,2588,Kimberly,2023-03-02,Boyd,null,Manager
215,2589,John,2016-07-12,Patterson,2920,Customer Service Representative
244,2590,Crystal,2018-06-07,Johnson,null,Assistant Manager
256,2591,Nicole,2020-02-11,Green,null,Assistant Manager
194,2592,Elizabeth,2022-04-25,Anderson,null,Assistant Manager
106,2593,Michael,2019-11-17,Little,null,Manager
230,2594,Joshua,2016-03-07,Ware,668,Teller
121,2595,Stacie,2023-01-16,Roberts,1429,Loan Officer
218,2596,Kimberly,2018-11-01,Carlson,2189,Customer Service Representative
195,2597,Haley,2022-05-09,Wilson,1915,Financial Analyst
101,2598,David,2023-07-02,Rhodes,null,Manager
110,2599,Shelia,2019-08-03,Henderson,545,Teller
260,2600,Valerie,2024-04-10,Hernandez,74,Teller
277,2601,Rebecca,2017-12-28,Spencer,2356,Financial Analyst
215,2602,Jesse,2022-10-06,Cox,2497,Financial Analyst
282,2603,Brandon,2021-01-19,Tucker,null,Assistant Manager
267,2604,Stephanie,2019-03-02,Williams,2179,Loan Officer
207,2605,Victoria,2021-01-09,Oneal,2341,Customer Service Representative
215,2606,Curtis,2019-08-22,Pierce,1840,Customer Service Representative
221,2607,Richard,2018-10-13,Fry,2050,Loan Officer
246,2608,Ann,2023-06-23,Robinson,1049,Loan Officer
246,2609,Elizabeth,2020-07-19,Rangel,2088,Financial Analyst
144,2610,Jeffrey,2019-05-09,Davies,null,Assistant Manager
194,2611,Mary,2019-07-05,Flores,null,Manager
116,2612,Veronica,2019-09-05,Townsend,781,Customer Service Representative
164,2613,Deborah,2017-12-07,Hicks,2068,Customer Service Representative
200,2614,Paul,2021-03-28,Kennedy,300,Loan Officer
187,2615,Joshua,2022-03-13,Duncan,null,Assistant Manager
133,2616,Derrick,2022-08-14,Jackson,2752,Customer Service Representative
160,2617,Dana,2017-03-31,Davis,1661,Teller
187,2618,Nicholas,2022-01-10,Bailey,2615,Loan Officer
104,2619,Noah,2022-06-06,Pham,514,Loan Officer
237,2620,Jermaine,2015-11-09,Chavez,2726,Financial Analyst
126,2621,Jessica,2015-03-10,Short,null,Assistant Manager
122,2622,Jessica,2015-01-15,Lynn,null,Manager
155,2623,Christopher,2021-04-02,Cruz,16,Financial Analyst
120,2624,James,2015-09-06,Bradley,663,Loan Officer
133,2625,Shelly,2017-07-10,Phillips,2752,Customer Service Representative
298,1126,Katherine,2021-01-26,Barker,950,Customer Service Representative
249,1127,Lisa,2017-01-13,Brown,null,Assistant Manager
247,1128,Jennifer,2015-04-03,Monroe,2148,Teller
188,1129,Brian,2021-08-19,Manning,2226,Customer Service Representative
183,1130,Allison,2022-07-26,Jones,null,Manager
198,1131,Rick,2024-02-18,Ross,2283,Customer Service Representative
251,1132,Russell,2021-09-23,Schmidt,null,Assistant Manager
118,1133,Christopher,2019-04-10,Aguilar,null,Assistant Manager
124,1134,Abigail,2018-01-13,Ramos,1672,Customer Service Representative
252,1135,Tyler,2016-10-08,Davis,866,Teller
189,1136,Danielle,2016-12-11,Noble,null,Manager
168,1137,Morgan,2022-06-19,Peterson,764,Customer Service Representative
194,1138,Brian,2020-10-23,Ross,1530,Teller
195,1139,Ashley,2015-02-20,Davis,null,Assistant Manager
269,1140,Shirley,2016-05-28,Thompson,2553,Customer Service Representative
170,1141,John,2020-04-23,Williamson,1674,Loan Officer
290,1142,Michael,2017-11-27,Leblanc,682,Teller
255,1143,Juan,2024-07-13,Curry,212,Customer Service Representative
203,1144,Savannah,2022-05-31,Smith,null,Manager
104,1145,Gabriel,2023-05-06,Reynolds,null,Assistant Manager
294,1146,James,2014-09-23,Davis,2989,Loan Officer
251,1147,Joshua,2023-08-28,Singleton,null,Manager
150,1148,Kenneth,2020-06-03,Gutierrez,1095,Customer Service Representative
287,1149,Jon,2022-08-10,Rivas,null,Manager
284,1150,Emily,2020-02-12,Nicholson,519,Teller
136,1151,Miranda,2017-11-15,Mcclain,2689,Teller
106,1152,Joshua,2021-01-07,Tucker,61,Teller
254,1153,Anna,2017-04-08,Pham,645,Financial Analyst
249,1154,Cassie,2022-10-24,Erickson,1538,Customer Service Representative
105,1155,Michelle,2023-05-30,Thornton,2579,Loan Officer
134,1156,Betty,2016-02-25,West,172,Financial Analyst
230,1157,Meghan,2016-11-13,Bray,null,Manager
267,1158,Kristina,2022-02-01,Cameron,null,Manager
181,1159,Rebecca,2022-09-03,Thomas,null,Manager
175,1160,Kimberly,2021-01-06,Jimenez,422,Financial Analyst
159,1161,Catherine,2019-11-15,Cooper,null,Manager
248,1162,Daniel,2022-09-14,Harris,null,Assistant Manager
253,1163,Alexander,2015-12-30,Ruiz,1879,Financial Analyst
219,1164,Richard,2021-08-03,Jennings,982,Financial Analyst
211,1165,Jacob,2019-02-09,Williams,1508,Teller
148,1166,Daniel,2022-09-11,May,421,Financial Analyst
212,1167,Thomas,2014-08-30,Roberts,null,Manager
196,1168,Michelle,2017-06-29,Peterson,1972,Customer Service Representative
170,1169,Heather,2017-12-16,Lewis,1674,Financial Analyst
299,1170,Sheena,2024-01-17,Watkins,1780,Teller
253,1171,Thomas,2022-08-07,Jackson,17,Loan Officer
192,1172,Erik,2015-02-28,Glover,409,Financial Analyst
293,1173,Daniel,2017-04-05,Perkins,2512,Customer Service Representative
132,1174,John,2015-05-25,Brown,2640,Customer Service Representative
197,1175,Kathryn,2016-07-07,Mitchell,2037,Teller
188,1176,Michelle,2021-06-16,Moreno,2226,Financial Analyst
225,1177,Samuel,2015-12-07,Roberson,193,Financial Analyst
272,1178,Margaret,2023-10-04,Burke,921,Customer Service Representative
194,1179,Danny,2016-09-11,Browning,1530,Loan Officer
268,1180,Amber,2015-01-30,Warren,null,Assistant Manager
172,1181,Krystal,2015-12-18,Brooks,null,Assistant Manager
257,1182,Danielle,2016-09-12,Ruiz,2060,Financial Analyst
113,1183,Darryl,2015-07-12,Freeman,1722,Customer Service Representative
100,1184,James,2021-05-21,Watson,1069,Customer Service Representative
228,1185,Gerald,2021-07-10,Smith,2125,Teller
251,1186,Lisa,2021-08-02,Flowers,null,Manager
236,1187,Gary,2018-06-09,Evans,262,Teller
295,1188,Michael,2019-10-17,Peterson,null,Assistant Manager
107,1189,Elizabeth,2019-03-17,Anderson,1810,Financial Analyst
267,1190,Shane,2019-05-12,Bates,684,Teller
155,1191,Jeremy,2023-06-12,Martinez,353,Teller
121,1192,Donald,2024-02-07,Travis,1429,Customer Service Representative
271,1193,John,2022-02-09,Simmons,4,Financial Analyst
281,1194,Jordan,2015-08-12,Arias,1930,Teller
179,1195,Eddie,2023-01-03,Lewis,1925,Financial Analyst
226,1196,Sarah,2024-02-13,Ayers,972,Loan Officer
186,1197,Derek,2015-12-22,Stevens,756,Customer Service Representative
197,1198,William,2019-09-04,Chandler,95,Teller
160,1199,Jamie,2024-03-22,Warner,2092,Teller
155,1200,Cassandra,2015-05-07,Smith,1417,Loan Officer
249,1201,Martha,2021-12-03,Smith,1220,Loan Officer
244,1202,Victoria,2015-08-22,Johnson,1614,Financial Analyst
198,1203,Jonathan,2015-07-30,Brown,742,Teller
255,1204,David,2022-12-10,Mullins,827,Teller
210,1205,Lisa,2023-06-16,Chambers,392,Financial Analyst
135,1206,Nathan,2017-04-22,Harris,null,Manager
163,1207,Kimberly,2021-01-02,Page,null,Manager
270,1208,Brandi,2016-01-08,Lewis,325,Loan Officer
114,1209,Mallory,2023-12-03,Long,null,Manager
263,1210,Brittany,2023-05-05,Mclean,1454,Customer Service Representative
216,1211,Paul,2023-07-23,Vazquez,null,Assistant Manager
111,1212,Aaron,2023-09-26,Tran,null,Manager
125,1213,Valerie,2020-08-27,Wells,2011,Loan Officer
145,1214,Caitlin,2021-07-05,Raymond,1424,Financial Analyst
276,1215,Dawn,2019-12-08,Koch,1040,Customer Service Representative
231,1216,Clinton,2017-07-15,Tucker,1875,Financial Analyst
262,1217,Charles,2016-06-13,Schmidt,null,Assistant Manager
227,1218,Lisa,2016-12-23,Jackson,null,Assistant Manager
105,1219,Angie,2016-05-23,Hernandez,587,Customer Service Representative
249,1220,Kevin,2016-12-24,Lopez,null,Assistant Manager
296,1221,Ralph,2024-01-11,Decker,null,Manager
238,1222,Erik,2016-04-20,Koch,2906,Customer Service Representative
120,1223,Billy,2022-09-11,Graham,663,Loan Officer
269,1224,Brianna,2019-08-17,Conrad,1652,Customer Service Representative
273,1225,Karina,2018-08-25,Clarke,1888,Financial Analyst
160,1226,Robert,2018-12-13,Spencer,null,Manager
272,1227,Tammy,2016-03-12,Stanley,null,Manager
156,1228,Amy,2020-11-17,Johnson,557,Financial Analyst
292,1229,Ann,2015-01-06,Owens,1827,Loan Officer
114,1230,Nichole,2019-07-18,Gibson,2436,Loan Officer
109,1231,Nancy,2016-08-11,Walters,null,Manager
143,1232,Sean,2022-10-30,Brown,2103,Teller
140,1233,Craig,2019-11-20,Hall,1966,Financial Analyst
268,1234,Derek,2017-02-16,Cole,2972,Loan Officer
256,1235,Ronald,2017-10-29,Bradley,1106,Teller
207,1236,Frederick,2024-02-24,Walker,1540,Customer Service Representative
177,1237,Christopher,2020-02-02,West,1842,Teller
135,1238,William,2017-08-12,Hernandez,null,Assistant Manager
120,1239,Donald,2019-12-01,Johnson,663,Loan Officer
211,1240,Bryce,2023-09-09,Taylor,55,Teller
270,1241,David,2022-09-24,Snyder,671,Customer Service Representative
240,1242,Jason,2018-07-17,Rich,976,Teller
120,1243,Carlos,2018-01-16,Lambert,null,Manager
165,1244,Anthony,2015-11-01,Bray,1664,Teller
225,1245,Paul,2020-04-22,Stone,39,Teller
108,1246,Adrian,2019-05-16,Norris,null,Manager
268,1247,William,2017-09-07,Lee,1180,Customer Service Representative
114,1248,Oscar,2020-12-29,Hawkins,2229,Loan Officer
269,1249,Jacob,2024-01-29,Tanner,null,Manager
163,1250,Emma,2021-03-14,Wells,1207,Teller
188,1251,Aaron,2019-12-11,Coleman,2226,Teller
287,1252,Elizabeth,2021-02-25,Smith,null,Assistant Manager
251,1253,Kathryn,2021-10-10,Welch,1132,Teller
159,1254,Mark,2016-07-13,Miller,2259,Loan Officer
138,1255,Toni,2023-08-23,Moran,1262,Teller
184,1256,Joshua,2017-10-12,Howe,1611,Financial Analyst
211,1257,Jason,2016-05-12,Knight,1508,Loan Officer
190,1258,Patty,2015-12-27,Rivera,931,Teller
109,1259,Jodi,2015-11-03,Smith,null,Manager
105,1260,Ryan,2020-08-22,Mcgrath,null,Manager
166,1261,Andrew,2016-08-02,Navarro,1785,Financial Analyst
138,1262,Mario,2019-11-22,Williams,null,Manager
213,1263,Melissa,2020-12-30,Brown,274,Financial Analyst
177,1264,Leslie,2019-06-06,Alexander,2381,Loan Officer
146,1265,Leslie,2018-10-13,Lopez,748,Loan Officer
219,1266,Megan,2016-10-21,Baldwin,982,Loan Officer
154,1267,Lindsay,2024-04-16,Conner,2645,Financial Analyst
287,1268,Whitney,2020-04-11,Christian,null,Assistant Manager
292,1269,Keith,2022-05-19,Bowen,1827,Customer Service Representative
294,1270,Emily,2015-08-03,Castro,null,Manager
220,1271,Christian,2018-08-12,Collins,109,Customer Service Representative
240,1272,Samuel,2017-10-05,Alexander,976,Financial Analyst
103,1273,Heather,2021-03-08,Solomon,null,Assistant Manager
280,1274,Brittany,2020-06-29,Lyons,null,Assistant Manager
235,1275,Caleb,2019-11-08,Baxter,753,Teller
157,1276,James,2021-08-09,Young,null,Assistant Manager
179,1277,Mia,2017-08-12,Yates,2367,Customer Service Representative
157,1278,Dawn,2024-01-26,Gaines,null,Assistant Manager
116,1279,Whitney,2023-06-02,Taylor,571,Financial Analyst
121,1280,Robert,2015-03-25,Bailey,null,Manager
261,1281,John,2018-03-07,Andrews,380,Teller
118,1282,Amber,2018-07-01,Ortega,2455,Financial Analyst
214,1283,Thomas,2024-04-16,Gregory,1096,Teller
218,1284,Levi,2016-02-15,Barr,583,Loan Officer
228,1285,Jennifer,2023-03-19,Price,null,Assistant Manager
249,1286,James,2024-05-28,Miranda,1220,Financial Analyst
147,1287,William,2017-01-31,Brooks,null,Manager
204,1288,Bonnie,2015-01-10,Sanders,743,Financial Analyst
156,1289,Craig,2022-02-10,Luna,1400,Customer Service Representative
272,1290,Susan,2021-09-01,Henry,1227,Loan Officer
150,1291,Mark,2022-08-14,Massey,489,Teller
210,1292,Casey,2015-11-29,Williams,392,Teller
140,1293,Misty,2015-08-31,Shaw,995,Teller
234,1294,Patrick,2023-02-02,Simmons,1646,Loan Officer
109,1295,Jessica,2018-06-15,Medina,null,Manager
212,1296,Kimberly,2017-03-18,Green,68,Teller
104,1297,Donna,2022-12-24,Phillips,560,Teller
264,1298,Daniel,2022-04-01,Dunn,1716,Loan Officer
116,1299,John,2023-05-19,Lewis,781,Loan Officer
182,1300,Kenneth,2024-06-28,Turner,1330,Customer Service Representative
149,1301,Cindy,2023-07-06,Carlson,null,Manager
133,1302,Michelle,2016-11-02,Sanchez,2752,Loan Officer
211,1303,Thomas,2021-09-29,Mendoza,2767,Loan Officer
269,1304,Kathleen,2024-01-29,May,1249,Financial Analyst
215,1305,Sandra,2018-09-18,Green,1840,Teller
184,1306,Timothy,2024-04-17,Thompson,761,Financial Analyst
223,1307,Justin,2023-12-17,Rice,null,Manager
131,1308,Jason,2023-01-01,Mendoza,null,Manager
256,1309,Alexander,2023-11-06,Parker,null,Assistant Manager
169,1310,Barry,2022-09-13,Haney,null,Assistant Manager
101,1311,Jeff,2017-01-21,Graham,null,Manager
208,1312,Amy,2022-04-28,Perez,null,Manager
274,1313,John,2017-09-02,Miller,479,Teller
179,1314,David,2018-02-14,Smith,277,Loan Officer
279,1315,Lance,2022-11-29,Weaver,2582,Loan Officer
133,1316,Brian,2024-04-11,Smith,2752,Loan Officer
233,1317,Tammy,2015-02-21,Morris,2312,Customer Service Representative
202,1318,Erica,2015-11-09,Kerr,60,Loan Officer
286,1319,Katelyn,2019-07-25,Gilbert,null,Assistant Manager
170,1320,Jennifer,2018-06-28,Frederick,1674,Customer Service Representative
261,1321,Kaitlyn,2021-12-28,Ward,null,Manager
101,1322,Steven,2017-12-08,Sanchez,2598,Financial Analyst
157,1323,Nicole,2022-08-09,Fox,590,Loan Officer
116,1324,Janet,2014-09-12,Washington,571,Financial Analyst
265,1325,Cheryl,2019-03-24,Blair,758,Customer Service Representative
114,1326,Douglas,2014-10-30,Martinez,null,Assistant Manager
196,1327,Frank,2015-02-14,Hernandez,863,Customer Service Representative
280,1328,Mark,2015-12-08,Williams,652,Customer Service Representative
126,1329,Stephen,2016-04-13,Mcpherson,null,Assistant Manager
182,1330,Debra,2022-09-25,Johnson,null,Manager
129,1331,Jeremy,2017-11-01,Martinez,null,Manager
280,1332,Michael,2023-11-02,Valdez,null,Assistant Manager
178,1333,Kimberly,2014-08-16,Brown,2406,Teller
154,1334,Mike,2020-05-07,Lewis,null,Assistant Manager
128,1335,Ashley,2017-09-15,Moore,183,Loan Officer
204,1336,Angela,2019-06-08,Kim,1993,Customer Service Representative
154,1337,Cynthia,2016-01-05,Gomez,null,Manager
272,1338,Darlene,2018-03-19,Garcia,1041,Teller
242,1339,Sarah,2017-07-18,Morton,null,Assistant Manager
261,1340,Keith,2019-03-08,Flores,null,Assistant Manager
238,1341,Ryan,2021-05-23,Davis,1500,Teller
135,1342,Tina,2018-03-25,Stanley,1206,Teller
203,1343,Kevin,2019-03-31,Howell,78,Financial Analyst
247,1344,Derrick,2023-08-03,Ponce,206,Customer Service Representative
270,1345,Timothy,2020-10-11,Stokes,1638,Customer Service Representative
215,1346,Nichole,2018-11-29,Savage,2497,Teller
201,1347,Jacqueline,2015-07-06,Horn,1634,Teller
123,1348,Dustin,2020-12-19,Reilly,null,Manager
265,1349,Jessica,2022-05-18,Nguyen,null,Manager
198,1350,Jennifer,2024-07-18,Cochran,2283,Financial Analyst
240,1351,Derek,2024-05-26,Gonzalez,null,Manager
160,1352,Cristian,2024-02-15,Adams,1661,Customer Service Representative
113,1353,Charles,2014-08-06,Cooke,869,Financial Analyst
233,1354,Joseph,2018-06-22,Olson,2312,Teller
158,1355,David,2015-12-15,Holmes,1073,Loan Officer
145,1356,Matthew,2021-07-26,Quinn,359,Teller
185,1357,Frank,2021-06-10,Lewis,null,Manager
276,1358,Jacqueline,2020-06-23,King,1040,Teller
278,1359,Paul,2019-07-12,Kim,2827,Customer Service Representative
162,1360,Kenneth,2024-02-05,Gray,2223,Loan Officer
190,1361,Angelica,2020-04-30,Edwards,null,Assistant Manager
155,1362,Darryl,2015-09-15,Simmons,2087,Customer Service Representative
172,1363,James,2022-10-09,Bennett,null,Manager
170,1364,George,2015-09-17,Hernandez,2177,Customer Service Representative
130,1365,Rose,2024-02-13,Dawson,1876,Teller
159,1366,Courtney,2020-07-20,Gonzales,null,Manager
109,1367,Becky,2024-02-05,Harris,null,Manager
105,1368,Philip,2022-01-14,Davis,null,Assistant Manager
264,1369,Holly,2016-05-18,Ho,null,Manager
165,1370,Samantha,2022-04-03,Rogers,1664,Loan Officer
265,1371,Scott,2018-07-04,Reed,2273,Financial Analyst
218,1372,Emily,2018-08-09,Waller,2126,Teller
174,1373,Renee,2019-09-21,Thompson,258,Financial Analyst
105,1374,Victoria,2015-02-23,Price,null,Manager
141,1375,Jonathan,2023-02-22,Adams,1913,Teller
212,1376,Carol,2020-01-25,Richards,null,Assistant Manager
205,1377,Lindsay,2016-12-22,Riley,null,Manager
290,1378,William,2014-08-18,Gonzalez,1014,Loan Officer
139,1379,Wendy,2019-08-30,Lewis,null,Assistant Manager
124,1380,Kathryn,2022-07-06,Bautista,null,Assistant Manager
120,1381,Erik,2019-01-05,Clark,663,Loan Officer
135,1382,Randall,2020-01-23,Woods,1873,Teller
128,1383,Catherine,2015-06-14,White,448,Teller
197,1384,Matthew,2022-10-26,Olson,null,Manager
182,1385,David,2017-06-29,Montoya,null,Assistant Manager
145,1386,Sheryl,2022-07-17,Garrett,2832,Financial Analyst
257,1387,Cameron,2018-10-11,Wilson,null,Manager
167,1388,Steven,2017-11-26,Tran,2033,Customer Service Representative
248,1389,Elizabeth,2021-02-26,King,null,Manager
169,1390,Steven,2014-12-20,Hanson,2846,Customer Service Representative
233,1391,Carmen,2015-09-27,Black,2248,Financial Analyst
244,1392,Jessica,2016-11-11,Everett,1614,Teller
158,1393,Shelley,2023-12-25,Thomas,1764,Loan Officer
161,1394,Thomas,2023-01-19,Frederick,772,Financial Analyst
243,1395,Joseph,2024-04-08,Wells,1748,Loan Officer
155,1396,Kevin,2017-09-24,Chang,2265,Customer Service Representative
231,1397,Jose,2021-10-20,Simpson,null,Assistant Manager
240,1398,Angela,2022-06-07,Shepherd,null,Manager
198,1399,Megan,2022-09-11,Cox,742,Teller
156,1400,Hayley,2023-09-03,Perez,null,Assistant Manager
178,1401,David,2024-02-27,Cruz,2728,Financial Analyst
175,1402,Monica,2019-12-16,Smith,2973,Financial Analyst
142,1403,Joseph,2016-08-24,Brown,null,Manager
148,1404,Scott,2019-05-25,Smith,1496,Financial Analyst
155,1405,Daniel,2015-06-12,Garza,2265,Customer Service Representative
216,1406,Christopher,2016-07-05,Williams,1211,Customer Service Representative
119,1407,Jason,2022-01-20,Davis,2222,Loan Officer
207,1408,Brittany,2016-02-22,Kent,1091,Loan Officer
221,1409,Randall,2020-09-12,Keller,1043,Financial Analyst
128,1410,Dylan,2022-07-21,Brown,501,Financial Analyst
113,1411,Jennifer,2019-07-10,Walker,null,Manager
134,1412,Dawn,2016-05-21,Jones,872,Loan Officer
172,1413,John,2019-11-06,Lewis,null,Manager
182,1414,Desiree,2019-11-06,Gonzales,1949,Customer Service Representative
289,1415,Joseph,2016-01-08,Brown,2269,Teller
222,1416,Benjamin,2015-06-27,Young,1015,Financial Analyst
155,1417,Roy,2020-06-25,Smith,null,Assistant Manager
223,1418,Christopher,2019-05-15,Vang,null,Manager
116,1419,Yolanda,2020-07-31,Brown,2501,Financial Analyst
256,1420,Cindy,2021-06-23,Mcintosh,null,Manager
180,1421,Charles,2016-03-19,Bridges,null,Assistant Manager
145,1422,James,2018-12-04,Bray,null,Assistant Manager
193,1423,Paul,2023-05-06,Irwin,331,Teller
145,1424,Kara,2019-04-15,Cruz,null,Manager
138,1425,Ronald,2024-07-05,Haynes,926,Teller
255,1426,Tammy,2019-02-16,Powers,494,Customer Service Representative
190,1427,Tara,2019-07-09,Bright,931,Customer Service Representative
295,1428,Pamela,2023-08-13,Brown,2669,Loan Officer
121,1429,Brian,2017-09-28,Johnson,null,Assistant Manager
246,1430,Mary,2018-01-19,Young,2088,Customer Service Representative
224,1431,Tony,2016-08-23,Rodriguez,434,Customer Service Representative
261,1432,Austin,2015-06-04,Mcdonald,1340,Financial Analyst
265,1433,Bryan,2024-01-17,Cook,499,Customer Service Representative
177,1434,Jesus,2015-12-23,Ramirez,1046,Teller
255,1435,William,2017-06-12,Tucker,827,Financial Analyst
183,1436,Thomas,2021-01-27,Reynolds,null,Assistant Manager
299,1437,David,2021-12-30,Tate,2305,Teller
145,1438,Laura,2019-06-06,Rice,359,Financial Analyst
285,1439,Jaime,2017-03-04,Hernandez,1023,Loan Officer
101,1440,Daniel,2016-12-10,Wilson,384,Financial Analyst
138,1441,Stephanie,2022-02-16,Hill,1771,Customer Service Representative
118,1442,Steven,2019-11-10,Sandoval,null,Manager
285,1443,Dawn,2016-03-10,Ellis,388,Customer Service Representative
210,1444,Michelle,2014-09-24,Ayers,null,Assistant Manager
297,1445,James,2024-04-19,Clark,2803,Loan Officer
210,1446,Megan,2024-04-18,Ayala,1444,Customer Service Representative
129,1447,David,2015-12-05,Grimes,null,Assistant Manager
225,1448,Earl,2019-02-13,Mack,2390,Financial Analyst
177,1449,Jessica,2024-05-14,Evans,null,Assistant Manager
144,1450,Allison,2016-08-20,Robertson,null,Manager
154,1451,Todd,2022-10-07,Lindsey,2645,Financial Analyst
289,1452,Amy,2024-01-28,Edwards,289,Customer Service Representative
292,1453,Ian,2019-05-29,Lee,null,Manager
263,1454,Carol,2020-05-14,Hill,null,Assistant Manager
258,1455,Jerry,2021-02-02,Edwards,2354,Loan Officer
193,1456,Michael,2016-11-03,Gibbs,449,Financial Analyst
128,1457,Linda,2022-05-24,Warren,null,Manager
105,1458,Theresa,2016-04-30,Diaz,null,Manager
131,1459,Julie,2015-12-09,Cherry,null,Assistant Manager
219,1460,Christina,2017-09-20,Keller,1119,Teller
257,1461,Julie,2014-10-31,Spencer,2799,Customer Service Representative
145,1462,Eileen,2024-03-15,Kidd,1480,Loan Officer
294,1463,Megan,2021-03-26,Ruiz,2989,Loan Officer
180,1464,Bryan,2019-01-20,Adams,null,Manager
229,1465,Ashley,2023-09-12,Wilson,null,Assistant Manager
240,1466,Frank,2019-06-12,Williams,2388,Loan Officer
290,1467,Nicole,2017-09-18,Moore,2238,Teller
250,1468,Katie,2021-05-15,Stein,655,Teller
261,1469,Michael,2019-08-10,Reyes,null,Manager
232,1470,James,2022-07-10,Murray,null,Assistant Manager
183,1471,John,2019-11-30,Holmes,2095,Financial Analyst
127,1472,Jorge,2016-08-09,Davis,2364,Loan Officer
176,1473,Emily,2022-09-16,Marks,null,Assistant Manager
